label,text
globe,Pesquisar sobre carreira 
globe,Trabalho 
globe,tirar título de eleitor
guitars,Lição de música 
guitars,Praticar música 
hammer.fill,Conserto Rotativa 
hammer.fill,DIY
hammer.fill,DIY cadeiras
hammer.fill,Trabalhar
hand.raised.fill,Lavar a louça 
hand.raised.fill,Manutenção da unha 
hand.raised.fill,Modelagem 
hand.thumbsdown.fill,Aula italiano
hand.thumbsup.fill,Apanhar barco 10:55 ou 11:15h
hand.thumbsup.fill,Desacelerar
headphones,Meditação 
headphones,Ouvir podcast - Iluminação Diária 
heart.fill,Gravar vídeo TIKTOK E REELS
heart.fill,Gravar vídeo Youtube 
heart.fill,Leitura 
heart.fill,Meditação 
heart.fill,Orar
heart.fill,"Vestir, calçar, acessórios"
hourglass,Tempo livre
house.fill,Aspirar
house.fill,Aspirar o apê
house.fill,Clean room
house.fill,Comida
house.fill,Faltar parte da tarde para mudar moradas 
house.fill,Ir ao IKEA
house.fill,Ligar Bernardo KW
house.fill,Limpar casa
house.fill,arrumar a casa
keyboard,Curso
keyboard,Curso - projetou 
keyboard,Responder zap e insta
keyboard,Ver horário Faculdade 
keyboard,exame programação 
leaf.fill,Arrumar quarto
leaf.fill,Café da manhã
leaf.fill,Catequese
leaf.fill,Cheat Meal
leaf.fill,Culto semanal 
leaf.fill,Descanso 
leaf.fill,Meditar
leaf.fill,Skincare
lightbulb.fill,Leitura bíblica 
lightbulb.fill,Marketing escrever ideias
lightbulb.fill,Planear negócio
link,Tik tok
lock.open.fill,Oi
mdi.alcohol,Churrasco 
mdi.alcohol,Água 
mdi.birthday,Aniversário blogueirinhas
mdi.birthday,Fazer Cupcake
mdi.birthday,Maria Galar Cumple
mdi.birthday,Modelar vestido
mdi.birthday,lanche da tarde 
mdi.bus,Trem 
mdi.couch,Arrumar casa 
mdi.couch,BBB22
mdi.couch,arrumar meu quarto
mdi.couch,break
mdi.ev.station,Trabalho de História 
mdi.instagram,Instagram
mdi.instagram,Internet
mdi.instagram,Stories - Bom dia
mdi.instagram,Stories - Respostas Caixinhas
mdi.pharmacy,Teste covid 
mdi.pharmacy,Vacinação
mdi.relax,Beber água
mdi.relax,Consulta Celestinha 
mdi.relax,Lavar banheiro 
mdi.relax,Meditar 
mdi.relax,Meditação
mdi.relax,Meditação 
mdi.relax,Skincare manhã
mdi.running, Comprar aquacel
mdi.running,Academia 
mdi.running,Aeróbico
mdi.running,Cardio 
mdi.running,Correr no tapete
mdi.running,Curso SEMMAS
mdi.running,Desporto
mdi.running,Ir correr
mdi.running,Ir para o ponto de ônibus 
mdi.running,Sair pra caminhar
mdi.running,Vôlei
mdi.school,AG
mdi.school,APS
mdi.school,Aula
mdi.school,Cartão final
mdi.school,Daia / Talita 
mdi.school,Escola
mdi.school,Estudar
mdi.school,Estudar 
mdi.school,Estudar Constituição Portuguesa 
mdi.school,Francês 
mdi.school,Kokoi
mdi.school,Letchi
mdi.school,Luciane
mdi.school,Memória descritiva 
mdi.school,PE
mdi.school,Reunião 
mdi.school,School
mdi.school,TCC
mdi.school,fazer o kumon
mdi.school,trabalho historia 
mdi.subway,להזמין מונית
mdi.twitter,Livre
moon.fill,Durma Bem!
moon.fill,Preparar para dormir
moon.zzz.fill,Adormecer o Akin 
moon.zzz.fill,Dormir
moon.zzz.fill,dormir cedo 
moon.zzz.fill,hora de dormir 
music.note,Aula Maju 
music.note,Aula de Fm 
music.note,Piano
newspaper.fill,Fazer os deveres
newspaper.fill,Notícias 
newspaper.fill,Planejar estudos das férias 
newspaper.fill,Trabalho CVs
newspaper.fill,‘the news’
newspaper.fill,‘the news’ + descanso
noun.coffee, Tomar café - pré treino 
noun.coffee,Almoço
noun.coffee,Almoço 
noun.coffee,Café 
noun.coffee,Café da Manhã
noun.coffee,Café da manha
noun.coffee,Café da manhã
noun.coffee,Café da manhã 
noun.coffee,Café da tarde
noun.coffee,Chá
noun.coffee,Copo de água com limão em jejum 
noun.coffee,Curso 
noun.coffee,Fazer café pro gay
noun.coffee,Fazer comida 
noun.coffee,Fazer vitamina 
noun.coffee,Jantar
noun.coffee,Lanche
noun.coffee,Pequeno almoço 
noun.coffee,Refeição 
noun.coffee,Tomar café 
noun.coffee,Tomar café da manhã 
noun.coffee,cafe da manhã 
noun.coffee,coffee lena
noun.coffee,pequeno almoço 
noun.coffee,tomar um café da manhã saudável ☕️
noun.coffee,Água com limão 
noun.coffee,להכין קפה סגריה 🗳
noun.meal,Almoçar
noun.meal,Almoçar 
noun.meal,Almoço
noun.meal,Almoço 
noun.meal,Fazer ementa da próxima semana 
noun.meal,Jantar
noun.meal,Jantar 
noun.meal,Jantar e descansar 
noun.meal,Lanche
noun.meal,Lanche 
noun.meal,Lanche da tarde
noun.meal,Lanche/pausa
noun.meal,Lunch
noun.meal,Snack 
noun.meal,almoço casa com o gu
noun.meal,almoço mary
noun.meal,lunch break
noun.party,Current Event Page outGoing
noun.party,Leaderboard Page outGoing
noun.party,Reunião Incubadora Taguspark
noun.party,lazerzinho ☀️
number,Off-line
paintbrush.fill,Fazer limpeza 
paintbrush.pointed.fill,Coleção Aurea
paintbrush.pointed.fill,Esq Piano
paintbrush.pointed.fill,Fazer minhas unhas 
paintbrush.pointed.fill,Organizar o dia de amanha
paperclip,Enviar documentos
pencil.and.outline,Gesferias
person.2.fill,Fonoaudióloga - Alexandre 
person.3.fill,Padaria com o binho 
person.3.fill,Trabalho
person.fill,Atividade física e biologia 
person.fill,Meditar
person.fill,Psicóloga Débora 
phone.fill,Comunicação
phone.fill,Ligar
phone.fill,Ligar Viola
pianokeys,Aula de Piano
pianokeys,Bach
pianokeys,Chopin 
pianokeys,Reposição 2 - Maju 
pianokeys,Tocar
pianokeys,Técnica 
pills.fill,Colocar uma roupa e cuidar da pele
pills.fill,Colírio Miu miu
pills.fill,Tomar anticoncepcional 
pills.fill,Venvanse
pin.fill,Comprar vestido
pin.fill,Grassy
play.rectangle.fill,YouTube
power,Joaquim / Meg
questionmark,Férias
questionmark,Tempo livre 
scanner.fill,Chá 
scissors,Fazer progressiva 
scissors,Pegar terno
shippingbox.fill,Enviar encomendas Vinted
signature,Arrumar as coisas do karatê 
signature,Beber chá e meditar
signature,Comprimidos 
signature,Inscrição Unicamp
smiley.fill,Depilar perna e virilha (banho)
smiley.fill,Meditar
smiley.fill,Reflexão 
smiley.fill,Skin care noturna 
smiley.fill,Trabalhar
star.fill,Arrumar meu guarda roupa 
star.fill,Astro
star.fill,Fotografar look
star.fill,Turno Rede Kids
star.fill,gratidão + afirmação 
stethoscope,Consulta Médica 
stethoscope,Posto de saúde
stethoscope,Psicóloga 
stethoscope,Visita
sun.max.fill,Acordar 
sun.max.fill,Hora de Acordar!
sun.max.fill,praia
sun.max.fill,programa gu
sunrise.fill,Desjejum e escritura 
sunrise.fill,Hora de Acordar!
sunset.fill,Meditar
sunset.fill,Passear🛤
sunset.fill,boa noite!!
text.badge.checkmark,Arrumar a casa 
text.badge.checkmark,Aula de Árabe 
text.badge.checkmark,Devolver casaco Berska e trocar blazer H&M por um limpo
text.badge.checkmark,Estudar para IGE
text.badge.checkmark,Ligar anúncio casa
text.badge.checkmark,Ligar o pc do papa 
text.badge.checkmark,Pomodoros
text.badge.checkmark,Reunião - Thereza e Alexandra (NOI
text.badge.checkmark,Salvar pendrive reiniciar computador
text.badge.checkmark,enviar encomenda vinted
text.badge.checkmark,ir no supermercado 
text.badge.checkmark,supermercado 
timer,planejar o próximo dia 
tortoise.fill,Dar comida pra Malu e peixes 
tortoise.fill,Desacelerar
tram.fill,Traslado
tv.fill,Aula Luan 
tv.fill,Curso Conquer
tv.fill,Descanso
tv.fill,Estudos 
tv.fill,Jogar Sims
tv.fill,Lazer
tv.fill,Work work work 
tv.fill,acabar “As Cinco Juanas” - netflix
video.fill,Assistir serie
video.fill,Gravar reels
video.fill,Gravar vídeo sobre skincare
wand.and.stars,Arrumar o quarto
wand.and.stars,Arrumar o quarto 
wand.and.stars,Arrume-se!
wand.and.stars,Cabeleireiro 
wand.and.stars,Crystals
wand.and.stars,Dermafisio - Lipo de papada
wand.and.stars,Fazer skin care 
wand.and.stars,Hanf im Glück 
wand.and.stars,Limpeza terraço
wand.and.stars,Papás
wand.and.stars,Pinterest - acabar
wand.and.stars,Rotina da manhã
wand.and.stars,Se arrumar
wand.and.stars,banho + skincare
wand.and.stars,descanso 
wifi,Tarefas
wind,Corda
wind,Meditação 
wind,Natação Alexandre 
wind,apanhar roupa
wind,meditação e lpf 
x.squareroot,Caminhada com o au-au
x.squareroot,Estudar
x.squareroot,Matemática 
zzz,Descansar
zzz,Descanso 
zzz,Dormir
zzz,Durma Bem!
zzz,Soneca
zzz,Trabalhar
