label,text
gamecontroller.fill,ゲームタイム
globe,ANN
guitars,練習
hammer.fill,予備
hand.raised.fill,手洗い
hand.raised.fill,掃除
hare.fill,へやんぽをする
hare.fill,朝の世話ルーティン
headphones,BADモード
headphones,キーボード見通し
headphones,リスニングワーク
heart.fill,ストレッチ
heart.fill,体幹トレーニング
heart.fill,体操
heart.fill,夜の体調チェック
heart.fill,朝の体調チェック
heart.fill,自律神経チェック
hourglass,支度
hourglass,準備
house.fill,Hoovering the house
house.fill,家事
house.fill,洗濯
house.fill,準備
house.fill,真空をして
keyboard,氷室入力
keyboard,ＴＯＫの宿題をして
leaf.fill,ヨガ
leaf.fill,休憩
mdi.bike,migri
mdi.bike,クリーニング取りに行く
mdi.bike,移動
mdi.buggy,昼の寝かしつけ
mdi.buggy,朝の育児タスク
mdi.buggy,朝の育児ルーティン
mdi.bus,migri
mdi.bus,登校
mdi.bus,移動
mdi.bus,通勤
mdi.couch,休憩
mdi.couch,休憩(長)
mdi.pharmacy,仕事
mdi.relax,休憩
mdi.relax,船舶免許練習
mdi.relax,船舶練習準備
mdi.running,Leave for london Liverpool Street !! 
mdi.running,Pop into muji & Return home !!
mdi.running,libera tempo
mdi.running,バス停まで歩く
mdi.running,帰宅
mdi.school,Class of writing 
mdi.school,Maya
mdi.school,Study for Germany
mdi.school,ドイツ語
mdi.school,勉強
mdi.school,医療経済論 テスト勉強
mdi.school,卒論口述試験
mdi.school,学校
mdi.school,授業
mdi.school,泌尿器科テスト予習
mdi.school,西洋美術史概説
mdi.subway,migri
mdi.subway,移動
moon.fill,good night
moon.fill,おやすみなさい！
moon.fill,ゆっくり休んでください！
moon.zzz.fill,就寝
moon.zzz.fill,昼の寝かしつけ
music.note,アカペラ練習
music.note,ウクレレ練習
music.note,キーボ練習
music.note,キーボ耳コピ
music.note,ピアノ
music.note,練習 フルート
music.note,練習　フルート
mustache.fill,結婚❤︎
newspaper.fill,LINEツール検討
newspaper.fill,勉強
newspaper.fill,検討　LINEツール
newspaper.fill,生理学
newspaper.fill,課題
newspaper.fill,買い物
newspaper.fill,運動学
noun.coffee,Coffee
noun.coffee,ご飯
noun.coffee,ランチ
noun.coffee,休憩
noun.coffee,休憩(きゅうけい)
noun.coffee,休憩５分
noun.coffee,振り返り
noun.coffee,朝ごはん
noun.coffee,朝ごはん軽く！🍌☕️
noun.coffee,準備
noun.coffee,自由時間
noun.coffee,食休み
noun.meal,BREAKFAST
noun.meal,Breakfast 
noun.meal,Eating lunch
noun.meal,Lunch
noun.meal,suŝion
noun.meal,vespermanĝi
noun.meal,おやつ
noun.meal,お昼
noun.meal,お昼ごはん
noun.meal,お昼ご飯
noun.meal,お昼を食べる
noun.meal,ごはん
noun.meal,ご飯
noun.meal,ランチ
noun.meal,伊勢でランチ食べる〜！
noun.meal,夕食
noun.meal,夕食を食べる
noun.meal,夕飯
noun.meal,夜ごはん
noun.meal,夜ご飯
noun.meal,春ご飯
noun.meal,昼ごはん
noun.meal,昼食
noun.meal,晩ごはん
noun.meal,朝ごはん
noun.meal,朝ご飯
noun.meal,朝食
noun.party,自由時間
number,準備
paintbrush.fill,電話をテザオンして
paintbrush.pointed.fill,お絵描き
paintbrush.pointed.fill,中国語第10課
paintbrush.pointed.fill,中国語第9課
paintbrush.pointed.fill,卒業制作
paintbrush.pointed.fill,広告コミュニケーション
paintbrush.pointed.fill,落描き
paperclip,手帳タイム
paperplane.fill,出発
paperplane.fill,教職課程 申込
pencil.and.outline,地歴
pencil.and.outline,授業
pencil.and.outline,数学
pencil.and.outline,漢字を勉強と書いて
pencil.and.outline,英語
person.2.fill,こうへい🥟
person.2.fill,しょうま
person.2.fill,ののか
person.2.fill,ゆうか
person.2.fill,面談
person.3.fill,しゅん🍰
person.3.fill,企業説明会
person.3.fill,伊勢旅
person.3.fill,卍
person.3.fill,授業
person.3.fill,自由時間
person.fill,着替えと保湿をする
phone.fill,バイト
pianokeys,練習 ピアノ
pills.fill,お薬
pills.fill,朝食
pills.fill,薬
pills.fill,薬を飲む
pills.fill,薬を飲む2錠
power,田中すぐる
scissors,仕事
shield.fill,🌈
signature,4STEP
signature,Labo
signature,Tenmusu informado
signature,勉強
smiley.fill,バイト
smiley.fill,ポケセン
smiley.fill,国語関連₍ᐢ.ˬ.ᐢ₎
smiley.fill,子供と遊ぶ
smiley.fill,遊ぶタスク
speedometer,Tachiya
speedometer,タチヤ
speedometer,出かける準備
stethoscope,はやしクリニック
stethoscope,傷病手当金12の受取り（仮）
stethoscope,検診
stethoscope,病院
sun.max.fill,morning routine
sun.max.fill,おはようございます！
sun.max.fill,布団から出る
sun.max.fill,引越し
sun.max.fill,起床
tag.fill,内職(ないしょく)
text.badge.checkmark,Memorizing kanji
text.badge.checkmark,todo
tortoise.fill,自由時間
tortoise.fill,英語関連₍ᐢ.ˬ.ᐢ₎
tram.fill,帰宅
tram.fill,登校
tram.fill,移動
trash.fill,掃除
tv.fill,online morning assembly
tv.fill,アピールちゃん
tv.fill,オンラインライブ
tv.fill,データ更新
tv.fill,ネプリーグ
tv.fill,レポート
tv.fill,映画
tv.fill,朝鮮半島論
tv.fill,深イイ話
tv.fill,王様ランキングを見る
tv.fill,真犯人フラグ
video.fill,🆉 laborista statuso seminario
wand.and.stars,着替え
wrench.fill,野殿 車持っていく
zzz,きゅうけい
zzz,ごろごろ
zzz,昼寝
